datetime,open,high,low,close,volume
2021-03-28 16:00:00,1709.01,1714.47,1699.43,1704.56,23030.20418
2021-03-28 17:00:00,1704.56,1709.35,1698.94,1702.54,36518.78533
2021-03-28 18:00:00,1702.53,1705.52,1673.02,1673.67,42988.73792
2021-03-28 19:00:00,1673.67,1679.65,1661.4,1675.03,51011.89335
2021-03-28 20:00:00,1675.03,1677.0,1664.63,1667.49,25795.95652
2021-03-28 21:00:00,1667.49,1680.55,1665.08,1674.34,19568.78731
2021-03-28 22:00:00,1674.37,1686.17,1671.04,1683.82,27502.68126
2021-03-28 23:00:00,1683.82,1689.24,1676.57,1687.01,28644.06123
2021-03-29 00:00:00,1687.16,1692.85,1681.25,1684.62,23257.97439
2021-03-29 01:00:00,1684.63,1687.81,1677.85,1684.51,17739.15702
2021-03-29 02:00:00,1684.51,1698.12,1681.9,1694.89,27804.01981
2021-03-29 03:00:00,1695.19,1701.0,1694.19,1696.12,31013.02098
2021-03-29 04:00:00,1696.51,1707.85,1685.5,1696.83,77791.75080000001
2021-03-29 05:00:00,1696.83,1699.98,1685.5,1688.72,26898.32601
2021-03-29 06:00:00,1689.0,1698.98,1688.7,1697.12,26042.73834
2021-03-29 07:00:00,1697.12,1707.85,1696.52,1704.24,28632.09238
2021-03-29 08:00:00,1704.24,1775.17,1704.24,1735.1,223710.11514
2021-03-29 09:00:00,1735.03,1766.9,1735.01,1758.01,99486.95894
2021-03-29 10:00:00,1757.93,1771.72,1753.28,1770.99,82657.95056
2021-03-29 11:00:00,1770.8,1775.17,1760.05,1764.29,49260.55485
2021-03-29 12:00:00,1764.3,1789.99,1760.19,1775.0,154860.84129
2021-03-29 13:00:00,1774.99,1787.71,1767.84,1781.61,76585.62487
2021-03-29 14:00:00,1781.61,1786.15,1776.31,1781.99,38109.13761
2021-03-29 15:00:00,1781.98,1789.99,1760.19,1787.86,53337.81319
2021-03-29 16:00:00,1787.86,1812.76,1775.98,1806.43,84487.32325
2021-03-29 17:00:00,1806.54,1841.0,1802.75,1834.45,114876.19745
2021-03-29 18:00:00,1834.44,1838.62,1814.96,1827.5,103801.98004
2021-03-29 19:00:00,1827.7,1831.06,1808.98,1816.08,48700.08693
2021-03-29 20:00:00,1816.1,1819.0,1805.5,1808.14,55618.57336
2021-03-29 21:00:00,1808.04,1819.05,1806.79,1808.85,25079.04686
2021-03-29 22:00:00,1808.84,1816.82,1806.95,1813.77,31275.99025
2021-03-29 23:00:00,1813.78,1823.56,1798.86,1816.74,76254.73342
2021-03-30 00:00:00,1816.76,1828.0,1809.87,1810.14,54909.84475
2021-03-30 01:00:00,1810.13,1812.94,1800.19,1807.5,35729.94118
2021-03-30 02:00:00,1807.5,1807.5,1786.3,1793.87,68513.88148
2021-03-30 03:00:00,1793.88,1803.21,1791.59,1797.25,37270.48063
2021-03-30 04:00:00,1797.27,1825.0,1787.94,1803.94,121406.8068
2021-03-30 05:00:00,1803.91,1809.91,1797.76,1808.37,28248.57298
2021-03-30 06:00:00,1808.37,1824.0,1803.07,1816.51,38958.83769
2021-03-30 07:00:00,1816.52,1825.0,1812.46,1818.01,30695.27619
2021-03-30 08:00:00,1818.0,1822.41,1804.3,1814.31,38989.16465
2021-03-30 09:00:00,1814.3,1836.2,1810.0,1834.29,57887.18868
2021-03-30 10:00:00,1834.29,1846.44,1822.99,1836.22,132302.28024
2021-03-30 11:00:00,1836.0,1849.74,1835.48,1848.79,75001.19792
2021-03-30 12:00:00,1848.86,1849.04,1835.38,1839.65,54466.94113
2021-03-30 13:00:00,1839.74,1844.61,1830.12,1832.76,66436.23346999999
2021-03-30 14:00:00,1832.75,1842.32,1826.05,1836.94,46671.64315
2021-03-30 15:00:00,1836.93,1840.65,1826.87,1830.61,48198.7489
2021-03-30 16:00:00,1830.61,1836.44,1827.78,1831.07,58266.56625
2021-03-30 17:00:00,1831.08,1836.9,1831.07,1834.91,40701.58416
2021-03-30 18:00:00,1835.14,1846.52,1835.0,1842.12,42180.08275
2021-03-30 19:00:00,1842.12,1858.29,1839.38,1858.27,61445.73418
2021-03-30 20:00:00,1858.27,1859.13,1833.5,1839.79,39610.63143
2021-03-30 21:00:00,1839.78,1846.0,1838.6,1844.81,21716.73338
2021-03-30 22:00:00,1844.86,1849.0,1836.7,1839.01,33757.07896
2021-03-30 23:00:00,1838.95,1843.99,1837.01,1840.46,30301.81122
2021-03-31 00:00:00,1840.41,1947.29,1768.15,1858.03,795387.98439
2021-03-31 01:00:00,1858.03,1862.55,1843.63,1847.62,31090.57686
2021-03-31 02:00:00,1847.63,1847.7,1838.48,1839.16,49880.91404
2021-03-31 03:00:00,1839.3,1839.38,1810.99,1823.17,73762.44321
2021-03-31 04:00:00,1823.18,1855.55,1801.0,1824.73,125635.24143
2021-03-31 05:00:00,1824.99,1833.89,1819.99,1832.24,25745.44145
2021-03-31 06:00:00,1832.23,1855.0,1829.12,1852.61,46679.30812
2021-03-31 07:00:00,1852.63,1855.55,1801.0,1813.89,62936.58086
2021-03-31 08:00:00,1814.04,1816.38,1768.15,1807.79,131946.33627
2021-03-31 09:00:00,1807.6,1814.7,1799.19,1807.81,37268.95482
2021-03-31 10:00:00,1807.81,1812.37,1785.0,1800.7,46721.95719
2021-03-31 11:00:00,1800.52,1810.82,1799.12,1808.83,38050.86195
2021-03-31 12:00:00,1808.74,1853.92,1797.51,1815.29,126420.15128
2021-03-31 13:00:00,1815.3,1833.73,1813.01,1829.05,46668.77261
2021-03-31 14:00:00,1829.05,1839.59,1824.39,1834.25,40410.36742
2021-03-31 15:00:00,1834.24,1853.92,1831.76,1849.09,61978.38149
2021-03-31 16:00:00,1849.1,1859.6,1838.28,1846.31,40188.86565
2021-03-31 17:00:00,1846.27,1856.49,1843.72,1853.07,31422.73371
2021-03-31 18:00:00,1852.94,1893.91,1851.05,1891.73,145280.27772
2021-03-31 19:00:00,1891.9,1917.77,1891.73,1900.63,114023.60232
2021-03-31 20:00:00,1900.63,1940.0,1891.92,1939.07,156175.89699
2021-03-31 21:00:00,1939.11,1947.29,1923.86,1929.99,86219.44736
2021-03-31 22:00:00,1930.0,1936.53,1903.34,1903.97,73902.91646000001
2021-03-31 23:00:00,1903.97,1924.21,1901.62,1919.37,37435.68623
2021-04-01 00:00:00,1919.37,1937.82,1919.37,1932.38,59987.03992
2021-04-01 01:00:00,1932.37,1944.0,1923.61,1939.81,51869.12276
2021-04-01 02:00:00,1940.0,1944.66,1924.29,1925.4,47619.88113
2021-04-01 03:00:00,1925.34,1926.0,1912.64,1922.8,50121.12366
2021-04-01 04:00:00,1923.04,1928.48,1899.88,1915.92,99217.13798
2021-04-01 05:00:00,1916.22,1920.67,1902.91,1909.12,31418.62553
2021-04-01 06:00:00,1909.12,1926.09,1909.11,1915.25,30686.13679
2021-04-01 07:00:00,1915.25,1932.01,1909.0,1926.31,68154.93273
2021-04-01 08:00:00,1926.3,1967.83,1926.3,1943.27,156153.08628
2021-04-01 09:00:00,1943.36,1956.97,1934.33,1937.52,82976.17362
2021-04-01 10:00:00,1937.44,1943.5,1922.44,1929.24,44025.31254
2021-04-01 11:00:00,1929.5,1929.67,1906.0,1920.07,47544.23143
2021-04-01 12:00:00,1920.08,1925.5,1911.98,1922.0,35113.70918
2021-04-01 13:00:00,1921.99,1942.0,1921.48,1934.0,33734.900200000004
2021-04-01 14:00:00,1934.0,1934.25,1920.0,1932.05,51049.75368
2021-04-01 15:00:00,1932.04,1947.99,1929.71,1944.39,51484.50122
2021-04-01 16:00:00,1944.39,1956.69,1938.55,1946.17,60061.10234
2021-04-01 17:00:00,1946.39,1965.84,1929.5,1940.3,132930.97261
2021-04-01 18:00:00,1940.3,1975.8,1885.02,1967.29,118134.84981
2021-04-01 19:00:00,1967.13,1984.77,1960.0,1974.12,99054.02291
2021-04-01 20:00:00,1974.25,1983.36,1965.68,1969.75,49245.2918
2021-04-01 21:00:00,1969.94,1974.03,1950.36,1963.45,37017.44979
2021-04-01 22:00:00,1963.45,1972.63,1954.33,1971.62,43266.57371
2021-04-01 23:00:00,1971.69,1978.92,1966.74,1968.05,32483.83727
2021-04-02 00:00:00,1968.05,1972.54,1948.48,1958.16,48633.1811
2021-04-02 01:00:00,1958.15,1995.69,1957.37,1995.54,101490.85748
2021-04-02 02:00:00,1995.55,2004.32,1982.1,1997.06,104990.09894
2021-04-02 03:00:00,1997.53,2010.45,1990.0,1996.63,67534.42695
2021-04-02 04:00:00,1996.63,2000.82,1987.34,1995.37,30193.74341
2021-04-02 05:00:00,1995.43,2000.48,1988.42,1990.63,38151.08396
2021-04-02 06:00:00,1990.62,2000.0,1980.87,1995.81,49044.39305
2021-04-02 07:00:00,1995.93,2008.5,1991.77,1994.71,45630.81669
2021-04-02 08:00:00,1994.66,2006.88,1982.01,1991.31,137776.9478
2021-04-02 09:00:00,1991.31,1998.3,1982.01,1995.58,55160.84291
2021-04-02 10:00:00,1995.49,2002.0,1988.38,2000.22,21131.58829
2021-04-02 11:00:00,2000.25,2006.88,1996.13,2005.61,48311.13804
2021-04-02 12:00:00,2005.52,2009.59,1991.55,2005.0,54619.72033
2021-04-02 13:00:00,2005.0,2007.48,1986.7,2007.36,45343.50717
2021-04-02 14:00:00,2007.39,2075.0,2004.28,2070.02,168135.48125
2021-04-02 15:00:00,2070.15,2083.5,2054.67,2073.89,148746.79418
2021-04-02 16:00:00,2073.74,2082.32,2040.67,2058.72,95536.61455
2021-04-02 17:00:00,2058.72,2060.92,2043.78,2054.18,49104.67903
2021-04-02 18:00:00,2054.18,2062.24,2046.14,2054.83,33041.66088
2021-04-02 19:00:00,2054.84,2070.52,2031.11,2062.63,62645.69654
2021-04-02 20:00:00,2062.7,2108.0,2061.0,2091.01,134787.47018
2021-04-02 21:00:00,2091.01,2102.75,2078.41,2091.23,48712.34301
2021-04-02 22:00:00,2091.22,2115.0,2084.09,2110.06,56963.68926
2021-04-02 23:00:00,2110.46,2146.0,2110.07,2133.69,81547.39599
2021-04-03 00:00:00,2133.69,2138.12,2106.11,2121.25,69383.50049
2021-04-03 01:00:00,2121.26,2121.78,2079.89,2103.67,59589.35281
2021-04-03 02:00:00,2103.67,2111.72,2080.0,2109.0,57056.02063
2021-04-03 03:00:00,2109.0,2109.51,2089.0,2093.1,41961.60687
2021-04-03 04:00:00,2093.07,2103.43,2087.51,2099.78,32595.09322
2021-04-03 05:00:00,2099.78,2106.76,2092.36,2105.65,28171.15342
2021-04-03 06:00:00,2105.66,2128.48,2101.31,2126.03,51115.00669
2021-04-03 07:00:00,2126.05,2126.5,2108.19,2111.35,42447.69651
2021-04-03 08:00:00,2111.37,2130.0,2087.52,2095.35,74521.22176
2021-04-03 09:00:00,2095.35,2107.0,2067.28,2107.0,66258.36128
2021-04-03 10:00:00,2106.99,2117.52,2096.99,2097.2,37949.53858
2021-04-03 11:00:00,2097.17,2106.72,2095.27,2096.44,34646.36397
2021-04-03 12:00:00,2096.44,2110.01,2088.41,2104.24,50505.07223
2021-04-03 13:00:00,2104.21,2117.07,2098.26,2116.53,41361.74571
2021-04-03 14:00:00,2116.54,2117.8,2090.77,2091.48,44932.55672
2021-04-03 15:00:00,2091.59,2098.08,2069.18,2070.98,95834.97835
2021-04-03 16:00:00,2071.0,2095.69,1996.3,2070.6,260199.02255
2021-04-03 17:00:00,2070.41,2075.86,2021.31,2032.11,164788.14657
2021-04-03 18:00:00,2032.06,2068.29,1996.3,2067.87,158810.87289
2021-04-03 19:00:00,2068.18,2095.69,2064.13,2095.29,54378.61569
2021-04-03 20:00:00,2095.16,2095.44,2040.0,2060.66,49573.18586
2021-04-03 21:00:00,2060.61,2083.0,2025.31,2033.43,50110.99768
2021-04-03 22:00:00,2033.21,2050.5,2008.16,2033.65,64573.47325
2021-04-03 23:00:00,2033.46,2049.16,2007.28,2008.52,82315.51579
2021-04-04 00:00:00,2008.59,2091.83,1975.24,2001.76,582319.75267
2021-04-04 01:00:00,2001.41,2016.64,1979.0,2010.64,70013.61223
2021-04-04 02:00:00,2010.42,2022.77,2010.09,2013.56,21801.81261
2021-04-04 03:00:00,2013.56,2019.65,1998.03,2015.27,38792.89819
2021-04-04 04:00:00,2015.57,2022.77,2008.78,2012.87,25056.57814
2021-04-04 05:00:00,2013.01,2022.77,2005.0,2014.17,22006.60419
2021-04-04 06:00:00,2014.16,2018.88,2002.32,2018.76,30572.49289
2021-04-04 07:00:00,2018.88,2034.59,2012.99,2034.58,53023.98549
2021-04-04 08:00:00,2034.59,2045.0,2028.39,2036.82,51129.75464
2021-04-04 09:00:00,2036.78,2061.35,2036.76,2058.16,50636.73269
2021-04-04 10:00:00,2058.16,2063.49,2046.22,2055.06,33246.27941
2021-04-04 11:00:00,2055.06,2060.66,2038.72,2043.13,26849.07143
2021-04-04 12:00:00,2043.19,2072.82,2032.96,2066.64,54534.40559
2021-04-04 13:00:00,2066.64,2085.48,2066.64,2081.52,32358.22756
2021-04-04 14:00:00,2081.51,2091.8,2080.0,2084.89,25795.6717
2021-04-04 15:00:00,2084.89,2091.83,2070.17,2077.34,41119.44576
2021-04-04 16:00:00,2077.33,2086.16,2064.21,2072.85,52171.04182
2021-04-04 17:00:00,2073.27,2081.99,2070.5,2079.2,26038.43653
2021-04-04 18:00:00,2079.09,2083.67,2067.58,2072.74,23484.00062
2021-04-04 19:00:00,2072.69,2075.35,2055.13,2061.44,27306.36873
2021-04-04 20:00:00,2061.43,2066.61,2051.24,2062.56,38960.54731
2021-04-04 21:00:00,2062.65,2078.33,2057.58,2076.8,27004.44668
2021-04-04 22:00:00,2076.8,2077.28,2056.48,2070.73,30610.46772
2021-04-04 23:00:00,2070.73,2081.19,2070.16,2075.69,15499.74285
2021-04-05 00:00:00,2075.7,2085.0,2022.2,2056.19,112410.96805
2021-04-05 01:00:00,2056.35,2062.81,2050.2,2057.05,33203.080330000004
2021-04-05 02:00:00,2056.93,2057.05,2039.04,2043.85,39302.9358
2021-04-05 03:00:00,2043.68,2049.29,2022.2,2028.66,30983.26666
2021-04-05 04:00:00,2028.66,2038.0,2020.02,2022.72,41972.47204
2021-04-05 05:00:00,2022.89,2031.22,2006.28,2011.06,66614.93312
2021-04-05 06:00:00,2011.06,2027.07,2002.15,2014.02,82887.22956
2021-04-05 07:00:00,2014.01,2032.66,2009.17,2028.16,42100.47844
2021-04-05 08:00:00,2028.19,2032.0,2010.99,2028.87,33131.96944
2021-04-05 09:00:00,2028.88,2046.0,2017.36,2044.39,50385.08289
2021-04-05 10:00:00,2044.39,2049.8,2033.44,2049.09,39572.47907
2021-04-05 11:00:00,2049.03,2057.04,2042.0,2057.03,45981.92417
2021-04-05 12:00:00,2057.04,2067.78,2053.6,2060.41,52889.8399
2021-04-05 13:00:00,2060.41,2082.36,2053.4,2080.52,82682.6684
2021-04-05 14:00:00,2080.52,2125.0,2080.16,2118.21,110720.81867
2021-04-05 15:00:00,2118.21,2123.0,2101.22,2113.18,78325.32795
2021-04-05 16:00:00,2112.91,2123.02,2087.99,2110.27,175266.48868
2021-04-05 17:00:00,2110.22,2115.77,2087.99,2107.51,39097.84625
2021-04-05 18:00:00,2107.41,2111.89,2093.98,2098.67,39957.27064
2021-04-05 19:00:00,2098.67,2110.02,2096.14,2104.35,49795.20698
2021-04-05 20:00:00,2104.51,2130.64,2098.91,2104.07,106441.1748
2021-04-05 21:00:00,2104.13,2119.16,2104.0,2108.94,29253.30435
2021-04-05 22:00:00,2108.93,2125.0,2106.87,2113.3,43905.31061
2021-04-05 23:00:00,2113.56,2113.56,2084.12,2107.38,42729.48601
2021-04-06 00:00:00,2107.43,2143.56,2107.43,2141.65,47320.42713
2021-04-06 01:00:00,2141.73,2151.0,2118.51,2122.13,55911.57736
2021-04-06 02:00:00,2122.58,2135.73,2107.56,2128.22,25846.84529
2021-04-06 03:00:00,2128.21,2135.85,2113.0,2114.18,32515.37084
2021-04-06 04:00:00,2114.17,2126.29,2113.84,2123.56,36106.27353
2021-04-06 05:00:00,2123.56,2136.48,2121.9,2131.31,38480.03005
2021-04-06 06:00:00,2131.3,2134.39,2120.27,2131.65,46164.8109
2021-04-06 07:00:00,2131.65,2131.65,2090.0,2099.45,66398.78461
2021-04-06 08:00:00,2099.42,2122.84,2085.84,2086.8,85335.16738
2021-04-06 09:00:00,2086.77,2117.31,2084.23,2115.51,50849.71739
2021-04-06 10:00:00,2115.53,2130.37,2098.04,2099.32,80643.41607
2021-04-06 11:00:00,2099.33,2118.0,2098.39,2113.6,63521.20932
2021-04-06 12:00:00,2113.6,2128.98,2044.65,2109.68,205811.32992
2021-04-06 13:00:00,2109.69,2119.21,2098.5,2103.57,44226.36557
2021-04-06 14:00:00,2103.5,2103.57,2044.65,2080.48,137520.64422
2021-04-06 15:00:00,2080.16,2090.82,2066.51,2084.67,53881.76039
2021-04-06 16:00:00,2084.84,2112.14,2074.88,2105.04,55731.51301
2021-04-06 17:00:00,2105.16,2128.93,2098.84,2125.95,89932.98085
2021-04-06 18:00:00,2125.97,2129.35,2108.58,2123.68,33755.95547
2021-04-06 19:00:00,2123.68,2124.68,2100.3,2113.6,41352.77006
2021-04-06 20:00:00,2113.64,2123.35,2108.37,2121.07,25345.40467
2021-04-06 21:00:00,2121.07,2123.68,2085.0,2112.8,37016.9155
2021-04-06 22:00:00,2112.98,2123.41,2097.48,2112.24,41264.58854
2021-04-06 23:00:00,2112.25,2121.41,2106.63,2112.21,19686.90724
2021-04-07 00:00:00,2112.22,2129.01,2087.17,2092.02,38515.84074
2021-04-07 01:00:00,2092.36,2103.32,2080.05,2097.65,46534.84327
2021-04-07 02:00:00,2097.64,2115.66,2096.65,2110.2,21269.44859
2021-04-07 03:00:00,2110.38,2116.23,2101.4,2104.99,24783.10431
2021-04-07 04:00:00,2105.25,2106.51,2077.57,2090.5,38500.17792
2021-04-07 05:00:00,2090.5,2104.65,2079.46,2101.45,35300.79632
2021-04-07 06:00:00,2101.28,2110.0,2086.28,2089.7,47354.50553
2021-04-07 07:00:00,2089.7,2090.22,2067.7,2074.89,79654.34657
2021-04-07 08:00:00,2074.78,2074.78,2050.1,2063.06,44112.99909
2021-04-07 09:00:00,2063.0,2065.67,2021.36,2053.31,112068.04764
2021-04-07 10:00:00,2053.29,2058.0,2001.0,2006.43,159098.77219
2021-04-07 11:00:00,2006.38,2021.25,1957.59,1977.89,173610.87859
2021-04-07 12:00:00,1977.88,1986.9,1930.01,1981.92,151665.1348
2021-04-07 13:00:00,1982.12,2008.0,1974.32,2002.67,90201.06156
2021-04-07 14:00:00,2002.67,2012.22,1990.2,1995.19,69204.76495
2021-04-07 15:00:00,1995.19,2008.16,1972.54,1977.04,50211.59959
2021-04-07 16:00:00,1976.91,2009.06,1958.0,1997.0,68944.58737
2021-04-07 17:00:00,1997.08,1998.96,1961.22,1966.48,89753.93625
2021-04-07 18:00:00,1966.48,1991.25,1961.65,1962.16,77145.10252
2021-04-07 19:00:00,1962.52,1983.63,1937.28,1983.46,110925.0274
2021-04-07 20:00:00,1983.64,1988.38,1961.22,1988.38,33980.41185
2021-04-07 21:00:00,1988.38,1999.0,1978.99,1997.2,33284.706320000005
2021-04-07 22:00:00,1997.19,2013.97,1991.72,2007.28,26324.90163
2021-04-07 23:00:00,2007.29,2013.75,1957.9,1963.47,78651.43684
2021-04-08 00:00:00,1963.46,1990.99,1947.35,1985.8,75078.75446
2021-04-08 01:00:00,1986.07,1996.92,1977.39,1990.76,38974.97806
2021-04-08 02:00:00,1990.76,1995.88,1981.0,1994.52,30341.73555
2021-04-08 03:00:00,1994.53,1999.39,1983.0,1997.12,48911.89073
2021-04-08 04:00:00,1997.12,2026.0,1995.61,2018.65,50127.53028
2021-04-08 05:00:00,2018.66,2024.71,2004.08,2011.44,43387.73466
2021-04-08 06:00:00,2011.11,2022.36,2009.86,2018.62,50021.30311
2021-04-08 07:00:00,2018.64,2034.0,2015.33,2027.76,55192.11709
2021-04-08 08:00:00,2027.79,2037.0,2008.96,2015.01,46444.50268
2021-04-08 09:00:00,2015.02,2022.86,1995.66,2000.82,33204.59269
2021-04-08 10:00:00,2000.83,2005.14,1982.64,1998.29,63939.25074
2021-04-08 11:00:00,1998.42,2004.0,1990.53,1996.92,39856.79805
2021-04-08 12:00:00,1996.9,2035.94,1992.42,2029.54,47833.3108
2021-04-08 13:00:00,2029.55,2038.69,2023.21,2028.9,38726.61383
2021-04-08 14:00:00,2028.89,2051.81,2028.04,2043.18,52862.87734
2021-04-08 15:00:00,2043.17,2059.92,2042.24,2059.5,43996.89573
2021-04-08 16:00:00,2059.49,2077.23,2051.34,2067.18,115407.47113
2021-04-08 17:00:00,2067.17,2070.0,2058.28,2063.79,26072.06687
2021-04-08 18:00:00,2063.8,2072.56,2059.24,2066.28,20846.55039
2021-04-08 19:00:00,2066.19,2072.14,2051.34,2057.81,25724.4589
2021-04-08 20:00:00,2057.26,2066.82,2048.2,2055.46,49434.09478
2021-04-08 21:00:00,2055.42,2055.42,2043.23,2051.87,23259.15354
2021-04-08 22:00:00,2051.85,2073.84,2046.0,2071.99,26638.12056
2021-04-08 23:00:00,2071.99,2084.61,2070.35,2080.46,31044.30341
2021-04-09 00:00:00,2080.39,2096.0,2077.08,2092.18,44039.56901
2021-04-09 01:00:00,2092.18,2097.73,2077.82,2079.83,29123.64943
2021-04-09 02:00:00,2079.83,2086.33,2073.12,2074.6,17712.49568
2021-04-09 03:00:00,2074.6,2079.68,2068.33,2072.8,21469.38418
2021-04-09 04:00:00,2072.8,2079.68,2071.54,2075.34,26518.44857
2021-04-09 05:00:00,2075.34,2081.07,2070.51,2070.96,21189.10892
2021-04-09 06:00:00,2070.96,2081.76,2068.82,2072.75,31017.48543
2021-04-09 07:00:00,2072.75,2078.48,2057.86,2077.89,33388.88007
2021-04-09 08:00:00,2077.75,2078.44,2061.21,2068.39,22841.10247
2021-04-09 09:00:00,2068.48,2079.98,2067.89,2079.79,26090.65119
2021-04-09 10:00:00,2079.79,2100.0,2075.0,2089.07,62841.05199
2021-04-09 11:00:00,2088.95,2094.39,2079.46,2083.81,36459.10629
2021-04-09 12:00:00,2083.81,2088.92,2071.37,2078.84,36291.12076
2021-04-09 13:00:00,2078.99,2085.58,2070.0,2073.89,45147.90023
2021-04-09 14:00:00,2074.05,2082.5,2053.46,2067.47,40432.29935
2021-04-09 15:00:00,2067.58,2069.47,2055.55,2062.24,38632.77573
2021-04-09 16:00:00,2062.25,2071.42,2047.57,2071.42,78067.93987
2021-04-09 17:00:00,2071.42,2078.98,2067.12,2075.2,35015.80731
2021-04-09 18:00:00,2075.19,2079.47,2070.69,2077.9,20782.80389
2021-04-09 19:00:00,2077.91,2084.0,2069.6,2077.28,34544.50089
2021-04-09 20:00:00,2077.33,2082.4,2068.1,2070.72,35177.082800000004
2021-04-09 21:00:00,2070.74,2081.1,2068.45,2074.87,17743.41419
2021-04-09 22:00:00,2074.87,2078.87,2062.98,2066.53,22537.77655
2021-04-09 23:00:00,2066.23,2070.95,2056.16,2066.87,19285.92721
2021-04-10 00:00:00,2067.19,2075.0,2058.0,2066.51,25724.75277
2021-04-10 01:00:00,2066.5,2097.0,2060.47,2096.98,45738.20319
2021-04-10 02:00:00,2096.98,2118.01,2088.02,2116.56,118104.43024
2021-04-10 03:00:00,2116.55,2168.91,2115.76,2144.4,118028.39785
2021-04-10 04:00:00,2144.4,2197.5,2144.22,2191.18,156381.72769
2021-04-10 05:00:00,2191.18,2200.0,2155.02,2172.32,71326.2964
2021-04-10 06:00:00,2172.16,2184.81,2164.16,2167.83,50917.68197
2021-04-10 07:00:00,2167.84,2173.2,2140.27,2162.93,54828.09034
2021-04-10 08:00:00,2162.94,2176.83,2157.37,2162.0,53796.80714
2021-04-10 09:00:00,2162.0,2167.69,2159.06,2165.75,37497.45479
2021-04-10 10:00:00,2165.76,2176.0,2150.0,2163.05,36448.00969
2021-04-10 11:00:00,2163.05,2166.0,2156.71,2160.62,18856.44002
2021-04-10 12:00:00,2160.63,2167.0,2130.84,2144.37,57323.10666
2021-04-10 13:00:00,2144.38,2159.57,2135.33,2157.78,49977.23656
2021-04-10 14:00:00,2157.77,2161.0,2150.22,2158.11,21646.33711
2021-04-10 15:00:00,2158.09,2166.88,2147.34,2156.07,28074.7569
2021-04-10 16:00:00,2156.36,2167.57,2121.61,2153.99,114504.32925
2021-04-10 17:00:00,2154.0,2154.0,2138.05,2145.75,49365.37372
2021-04-10 18:00:00,2145.76,2145.76,2121.61,2142.84,42819.75115
2021-04-10 19:00:00,2142.85,2142.85,2124.02,2128.42,21857.5716
2021-04-10 20:00:00,2128.42,2136.79,2083.53,2096.24,53191.46303
2021-04-10 21:00:00,2096.59,2116.93,2085.2,2116.67,42294.27202
2021-04-10 22:00:00,2116.67,2123.39,2110.02,2110.24,20110.61794
2021-04-10 23:00:00,2110.24,2140.75,2106.95,2133.49,26038.24591
2021-04-11 00:00:00,2133.49,2146.23,2123.34,2136.47,35170.86193
2021-04-11 01:00:00,2136.46,2152.9,2128.68,2152.05,49698.43127
2021-04-11 02:00:00,2152.06,2154.0,2142.8,2152.4,28631.41336
2021-04-11 03:00:00,2152.41,2157.13,2143.92,2144.67,19441.00906
2021-04-11 04:00:00,2144.68,2147.0,2126.57,2130.31,36844.37473
2021-04-11 05:00:00,2130.39,2135.84,2115.05,2122.32,41278.84893
2021-04-11 06:00:00,2122.32,2137.0,2113.4,2129.28,42057.36445
2021-04-11 07:00:00,2129.22,2133.87,2119.41,2130.89,22996.48816
2021-04-11 08:00:00,2131.0,2146.93,2131.0,2143.2,38740.31346
2021-04-11 09:00:00,2143.2,2148.0,2125.94,2138.98,42807.03934
2021-04-11 10:00:00,2139.3,2160.52,2136.08,2141.31,65991.87515
2021-04-11 11:00:00,2141.32,2152.58,2136.1,2147.14,40857.62769
2021-04-11 12:00:00,2147.35,2152.85,2136.62,2145.71,39119.6368
2021-04-11 13:00:00,2145.71,2147.64,2123.38,2127.19,37495.65927
2021-04-11 14:00:00,2127.18,2142.56,2123.55,2140.46,35121.1371
2021-04-11 15:00:00,2140.46,2155.52,2140.46,2148.4,58016.84961
2021-04-11 16:00:00,2148.6,2155.83,2135.0,2137.68,46421.87882
2021-04-11 17:00:00,2137.69,2149.89,2130.78,2148.85,20378.57009
2021-04-11 18:00:00,2148.89,2153.41,2143.82,2151.21,15250.57076
2021-04-11 19:00:00,2151.2,2165.02,2138.69,2143.02,51466.03966
2021-04-11 20:00:00,2143.02,2148.93,2138.5,2145.98,24653.67366
2021-04-11 21:00:00,2145.84,2145.98,2130.0,2135.06,18474.87659
2021-04-11 22:00:00,2135.06,2146.16,2125.24,2145.76,28902.61402
2021-04-11 23:00:00,2145.76,2152.0,2139.0,2151.36,20090.83665
2021-04-12 00:00:00,2151.42,2162.5,2134.04,2138.28,30155.40917
2021-04-12 01:00:00,2138.28,2154.0,2137.84,2145.93,34773.9657
2021-04-12 02:00:00,2146.2,2146.2,2130.0,2135.25,31322.11
2021-04-12 03:00:00,2135.38,2153.06,2133.93,2148.88,23144.03762
2021-04-12 04:00:00,2148.82,2203.46,2142.72,2152.54,168748.96208
2021-04-12 05:00:00,2152.54,2156.2,2144.17,2149.03,26978.43848
2021-04-12 06:00:00,2149.13,2189.74,2142.72,2185.45,102112.11056
2021-04-12 07:00:00,2185.46,2203.46,2178.38,2181.1,89540.64757
2021-04-12 08:00:00,2181.1,2191.16,2178.38,2183.57,49542.6618
2021-04-12 09:00:00,2183.58,2186.13,2128.06,2144.74,89644.67205000001
2021-04-12 10:00:00,2144.47,2159.57,2119.35,2137.74,77523.45229
2021-04-12 11:00:00,2137.75,2152.62,2132.16,2149.7,49402.09298
2021-04-12 12:00:00,2149.69,2156.63,2140.95,2155.35,35336.82203
2021-04-12 13:00:00,2155.35,2161.38,2147.9,2150.05,36925.86509
